Country,Date,ConfirmedCases,NewCases
Trinidad and Tobago,22/11/2020,6450,126
Tunisia,22/11/2020,88711,1240
Turkey,22/11/2020,446822,6017
Uganda,22/11/2020,17968,301
Ukraine,22/11/2020,642215,12365
United Arab Emirates,22/11/2020,158990,1205
United Kingdom,22/11/2020,1515805,18667
Uruguay,22/11/2020,4699,135
US,22/11/2020,12360893,146947
Uzbekistan,22/11/2020,71617,186
Vanuatu,22/11/2020,1,0
Venezuela,22/11/2020,99835,400
Vietnam,22/11/2020,1307,1
West Bank and Gaza,22/11/2020,71644,1390
Yemen,22/11/2020,2069,0
Zambia,22/11/2020,17424,30
Zimbabwe,22/11/2020,9220,48
Afghanistan,23/11/2020,44988,282
Albania,23/11/2020,33556,795
Algeria,23/11/2020,75867,1005
Andorra,23/11/2020,6304,48
Angola,23/11/2020,14634,141
Antigua and Barbuda,23/11/2020,139,0
Argentina,23/11/2020,1374631,4265
Armenia,23/11/2020,126709,485
Australia,23/11/2020,27843,9
Austria,23/11/2020,250333,3145
Azerbaijan,23/11/2020,95281,2187
Bahamas,23/11/2020,7431,18
Bahrain,23/11/2020,85886,181
Bangladesh,23/11/2020,449760,2419
Barbados,23/11/2020,260,1
Belarus,23/11/2020,125482,1483
Belgium,23/11/2020,559902,1123
Belize,23/11/2020,5249,66
Benin,23/11/2020,2916,0
Bhutan,23/11/2020,386,4
Bolivia,23/11/2020,144034,56
Bosnia and Herzegovina,23/11/2020,80553,547
Botswana,23/11/2020,9992,398
Brazil,23/11/2020,6087608,16207
Brunei,23/11/2020,149,1
Bulgaria,23/11/2020,124966,3146
Burkina Faso,23/11/2020,2754,19
Burma,23/11/2020,80505,1259
Burundi,23/11/2020,664,2
Cabo Verde,23/11/2020,10302,26
Cambodia,23/11/2020,306,0
Cameroon,23/11/2020,23842,314
Canada,23/11/2020,341746,6708
Central African Republic,23/11/2020,4911,0
Chad,23/11/2020,1648,6
Chile,23/11/2020,542080,1440
China,23/11/2020,92211,95
Colombia,23/11/2020,1254979,6562
Comoros,23/11/2020,596,0
Congo (Brazzaville),23/11/2020,5632,0
Congo (Kinshasa),23/11/2020,12278,98
Costa Rica,23/11/2020,132295,2877
Cote d'Ivoire,23/11/2020,21148,10
Croatia,23/11/2020,105691,1973
Cuba,23/11/2020,7879,33
Cyprus,23/11/2020,8947,304
Czechia,23/11/2020,496638,4375
Denmark,23/11/2020,72172,1169
Diamond Princess,23/11/2020,712,0
Djibouti,23/11/2020,5668,0
Dominica,23/11/2020,77,5
Dominican Republic,23/11/2020,138829,419
Ecuador,23/11/2020,185944,301
Egypt,23/11/2020,113381,354
El Salvador,23/11/2020,37719,157
Equatorial Guinea,23/11/2020,5137,7
Eritrea,23/11/2020,558,7
Estonia,23/11/2020,9956,232
Eswatini,23/11/2020,6233,14
Ethiopia,23/11/2020,106203,418
Fiji,23/11/2020,35,0
Finland,23/11/2020,21936,297
France,23/11/2020,2197830,5062
Gabon,23/11/2020,9150,19
Gambia,23/11/2020,3726,0
Georgia,23/11/2020,108690,3958
Germany,23/11/2020,946822,14455
Ghana,23/11/2020,50941,67
Greece,23/11/2020,93006,1387
Grenada,23/11/2020,41,0
Guatemala,23/11/2020,118722,93
Guinea,23/11/2020,12841,15
Guinea-Bissau,23/11/2020,2422,1
Guyana,23/11/2020,5154,21
Haiti,23/11/2020,9214,0
Holy See,23/11/2020,27,0
Honduras,23/11/2020,105211,776
Hungary,23/11/2020,177952,3334
Iceland,23/11/2020,5289,12
India,23/11/2020,9177840,37975
Indonesia,23/11/2020,502110,4442
Iran,23/11/2020,866821,12460
Iraq,23/11/2020,537457,2136
Ireland,23/11/2020,70711,250
Israel,23/11/2020,330275,959
Italy,23/11/2020,1431795,22927
Jamaica,23/11/2020,10343,59
Japan,23/11/2020,134554,1520
Jordan,23/11/2020,188410,4981
Kazakhstan,23/11/2020,167385,44
Kenya,23/11/2020,77785,413
Kiribati,23/11/2020,0,0
"Korea, South",23/11/2020,31353,349
Kosovo,23/11/2020,34940,645
Kuwait,23/11/2020,140393,337
Kyrgyzstan,23/11/2020,69885,304
Laos,23/11/2020,39,14
Latvia,23/11/2020,13236,116
Lebanon,23/11/2020,117517,1041
Lesotho,23/11/2020,2086,0
Liberia,23/11/2020,1551,0
Libya,23/11/2020,78473,650
Liechtenstein,23/11/2020,1156,44
Lithuania,23/11/2020,48197,1189
Luxembourg,23/11/2020,31111,1349
Madagascar,23/11/2020,17341,0
Malawi,23/11/2020,6009,6
Malaysia,23/11/2020,56659,1884
Maldives,23/11/2020,12758,150
Mali,23/11/2020,4326,71
Malta,23/11/2020,9004,80
Marshall Islands,23/11/2020,4,0
Mauritania,23/11/2020,8167,39
Mauritius,23/11/2020,494,0
Mexico,23/11/2020,1049358,7483
Micronesia,23/11/2020,0,0
Moldova,23/11/2020,98418,477
Monaco,23/11/2020,583,1
Mongolia,23/11/2020,672,32
Montenegro,23/11/2020,31618,556
Morocco,23/11/2020,327528,2587
Mozambique,23/11/2020,15109,72
MS Zaandam,23/11/2020,9,0
Namibia,23/11/2020,13897,32
Nepal,23/11/2020,222288,1980
Netherlands,23/11/2020,497501,5208
New Zealand,23/11/2020,2031,1
Nicaragua,23/11/2020,5725,0
Niger,23/11/2020,1381,13
Nigeria,23/11/2020,66439,56
North Macedonia,23/11/2020,55127,384
Norway,23/11/2020,33183,418
Oman,23/11/2020,122356,275
Pakistan,23/11/2020,379883,2954
Palau,23/11/2020,0,0
Panama,23/11/2020,155658,875
Papua New Guinea,23/11/2020,630,26
Paraguay,23/11/2020,77072,596
Peru,23/11/2020,949670,1589
Philippines,23/11/2020,420614,1796
Poland,23/11/2020,876333,15002
Portugal,23/11/2020,264802,4044
Qatar,23/11/2020,137415,186
Romania,23/11/2020,422852,4207
Russia,23/11/2020,2096749,24891
Rwanda,23/11/2020,5726,61
Saint Kitts and Nevis,23/11/2020,20,0
Saint Lucia,23/11/2020,223,3
Saint Vincent and the Grenadines,23/11/2020,84,0
Samoa,23/11/2020,1,0
San Marino,23/11/2020,1428,33
Sao Tome and Principe,23/11/2020,981,2
Saudi Arabia,23/11/2020,355489,231
Senegal,23/11/2020,15897,15
Serbia,23/11/2020,126187,5067
Seychelles,23/11/2020,166,3
Sierra Leone,23/11/2020,2406,1
Singapore,23/11/2020,58165,5
Slovakia,23/11/2020,96472,231
Slovenia,23/11/2020,65778,470
Solomon Islands,23/11/2020,16,0
Somalia,23/11/2020,4445,0
South Africa,23/11/2020,769759,2080
South Sudan,23/11/2020,3047,0
Spain,23/11/2020,1582616,25886
Sri Lanka,23/11/2020,20508,337
Sudan,23/11/2020,16431,244
Summer Olympics 2020,23/11/2020,0,0
Suriname,23/11/2020,5297,1
Sweden,23/11/2020,208295,0
Switzerland,23/11/2020,300352,9751
Syria,23/11/2020,7295,70
Taiwan*,23/11/2020,618,1
Tajikistan,23/11/2020,11932,38
Tanzania,23/11/2020,509,0
Thailand,23/11/2020,3910,-10
Timor-Leste,23/11/2020,30,0
Togo,23/11/2020,2854,11
Trinidad and Tobago,23/11/2020,6475,25
Tunisia,23/11/2020,89196,485
Turkey,23/11/2020,453535,6713
Uganda,23/11/2020,18165,197
Ukraine,23/11/2020,653442,11227
United Arab Emirates,23/11/2020,160055,1065
United Kingdom,23/11/2020,1531270,15465
Uruguay,23/11/2020,4763,64
US,23/11/2020,12534982,174089
Uzbekistan,23/11/2020,71774,157
Vanuatu,23/11/2020,1,0
Venezuela,23/11/2020,100143,308
Vietnam,23/11/2020,1312,5
West Bank and Gaza,23/11/2020,73196,1552
Yemen,23/11/2020,2072,3
Zambia,23/11/2020,17454,30
Zimbabwe,23/11/2020,9308,88
Afghanistan,24/11/2020,45174,186
Albania,24/11/2020,34300,744
Algeria,24/11/2020,77000,1133
Andorra,24/11/2020,6351,47
Angola,24/11/2020,14742,108
Antigua and Barbuda,24/11/2020,139,0
Argentina,24/11/2020,1381795,7164
Armenia,24/11/2020,127522,813
Australia,24/11/2020,27853,10
Austria,24/11/2020,254710,4377
Azerbaijan,24/11/2020,98927,3646
Bahamas,24/11/2020,7460,29
Bahrain,24/11/2020,86016,130
Bangladesh,24/11/2020,451990,2230
Barbados,24/11/2020,262,2
Belarus,24/11/2020,126953,1471
Belgium,24/11/2020,561803,1901
Belize,24/11/2020,5335,86
Benin,24/11/2020,2916,0
Bhutan,24/11/2020,386,0
Bolivia,24/11/2020,144147,113
Bosnia and Herzegovina,24/11/2020,81739,1186
Botswana,24/11/2020,9992,0
Brazil,24/11/2020,6118708,31100
Brunei,24/11/2020,150,1
Bulgaria,24/11/2020,129348,4382
Burkina Faso,24/11/2020,2757,3
Burma,24/11/2020,82236,1731
Burundi,24/11/2020,673,9
Cabo Verde,24/11/2020,10400,98
Cambodia,24/11/2020,307,1
Cameroon,24/11/2020,23869,27
Canada,24/11/2020,347135,5389
Central African Republic,24/11/2020,4911,0
Chad,24/11/2020,1649,1
Chile,24/11/2020,543087,1007
China,24/11/2020,92296,85
Colombia,24/11/2020,1262494,7515
Comoros,24/11/2020,607,11
Congo (Brazzaville),24/11/2020,5632,0
Congo (Kinshasa),24/11/2020,12310,32
Costa Rica,24/11/2020,133190,895
Cote d'Ivoire,24/11/2020,21156,8
Croatia,24/11/2020,108014,2323
Cuba,24/11/2020,7950,71
Cyprus,24/11/2020,9199,252
Czechia,24/11/2020,502534,5896
Denmark,24/11/2020,73539,1367
Diamond Princess,24/11/2020,712,0
Djibouti,24/11/2020,5669,1
Dominica,24/11/2020,77,0
Dominican Republic,24/11/2020,139111,282
Ecuador,24/11/2020,186436,492
Egypt,24/11/2020,113742,361
El Salvador,24/11/2020,37884,165
Equatorial Guinea,24/11/2020,5137,0
Eritrea,24/11/2020,558,0
Estonia,24/11/2020,10159,203
Eswatini,24/11/2020,6247,14
Ethiopia,24/11/2020,106591,388
Fiji,24/11/2020,38,3
Finland,24/11/2020,22289,353
France,24/11/2020,2207751,9921
Gabon,24/11/2020,9150,0
Gambia,24/11/2020,3726,0
Georgia,24/11/2020,111818,3128
Germany,24/11/2020,963192,16370
Ghana,24/11/2020,51184,243
Greece,24/11/2020,95137,2131
Grenada,24/11/2020,41,0
Guatemala,24/11/2020,119349,627
Guinea,24/11/2020,12863,22
Guinea-Bissau,24/11/2020,2422,0
Guyana,24/11/2020,5189,35
Haiti,24/11/2020,9224,10
Holy See,24/11/2020,27,0
Honduras,24/11/2020,105211,0
Hungary,24/11/2020,181881,3929
Iceland,24/11/2020,5298,9
India,24/11/2020,9222216,44376
Indonesia,24/11/2020,506302,4192
Iran,24/11/2020,880542,13721
Iraq,24/11/2020,539749,2292
Ireland,24/11/2020,70930,219
Israel,24/11/2020,331132,857
Italy,24/11/2020,1455022,23227
Jamaica,24/11/2020,10422,79
Japan,24/11/2020,135786,1232
Jordan,24/11/2020,192996,4586
Kazakhstan,24/11/2020,168803,1418
Kenya,24/11/2020,78512,727
Kiribati,24/11/2020,0,0
"Korea, South",24/11/2020,31735,382
Kosovo,24/11/2020,35549,609
Kuwait,24/11/2020,140795,402
Kyrgyzstan,24/11/2020,70366,481
Laos,24/11/2020,39,0
Latvia,24/11/2020,13693,457
Lebanon,24/11/2020,118705,1188
Lesotho,24/11/2020,2092,6
Liberia,24/11/2020,1551,0
Libya,24/11/2020,79180,707
Liechtenstein,24/11/2020,1158,2
Lithuania,24/11/2020,49368,1171
Luxembourg,24/11/2020,31484,373
Madagascar,24/11/2020,17341,0
Malawi,24/11/2020,6017,8
Malaysia,24/11/2020,58847,2188
Maldives,24/11/2020,12810,52
Mali,24/11/2020,4417,91
Malta,24/11/2020,9137,133
Marshall Islands,24/11/2020,4,0
Mauritania,24/11/2020,8193,26
Mauritius,24/11/2020,494,0
Mexico,24/11/2020,1060152,10794
Micronesia,24/11/2020,0,0
Moldova,24/11/2020,99633,1215
Monaco,24/11/2020,587,4
Mongolia,24/11/2020,699,27
Montenegro,24/11/2020,32188,570
Morocco,24/11/2020,331527,3999
Mozambique,24/11/2020,15231,122
MS Zaandam,24/11/2020,9,0
Namibia,24/11/2020,13938,41
Nepal,24/11/2020,224078,1790
Netherlands,24/11/2020,501503,4002
New Zealand,24/11/2020,2039,8
Nicaragua,24/11/2020,5784,59
Niger,24/11/2020,1406,25
Nigeria,24/11/2020,66607,168
North Macedonia,24/11/2020,56164,1037
Norway,24/11/2020,33717,534
Oman,24/11/2020,122579,223
Pakistan,24/11/2020,382892,3009
Palau,24/11/2020,0,0
Panama,24/11/2020,156930,1272
Papua New Guinea,24/11/2020,630,0
Paraguay,24/11/2020,77891,819
Peru,24/11/2020,950557,887
Philippines,24/11/2020,421722,1108
Poland,24/11/2020,909066,32733
Portugal,24/11/2020,268721,3919
Qatar,24/11/2020,137642,227
Romania,24/11/2020,430605,7753
Russia,24/11/2020,2120836,24087
Rwanda,24/11/2020,5750,24
Saint Kitts and Nevis,24/11/2020,22,2
Saint Lucia,24/11/2020,226,3
Saint Vincent and the Grenadines,24/11/2020,84,0
Samoa,24/11/2020,1,0
San Marino,24/11/2020,1428,0
Sao Tome and Principe,24/11/2020,981,0
Saudi Arabia,24/11/2020,355741,252
Senegal,24/11/2020,15908,11
Serbia,24/11/2020,133029,6842
Seychelles,24/11/2020,166,0
Sierra Leone,24/11/2020,2406,0
Singapore,24/11/2020,58183,18
Slovakia,24/11/2020,97493,1021
Slovenia,24/11/2020,67080,1302
Solomon Islands,24/11/2020,17,1
Somalia,24/11/2020,4445,0
South Africa,24/11/2020,772252,2493
South Sudan,24/11/2020,3047,0
Spain,24/11/2020,1594844,12228
Sri Lanka,24/11/2020,20967,459
Sudan,24/11/2020,16649,218
Summer Olympics 2020,24/11/2020,0,0
Suriname,24/11/2020,5300,3
Sweden,24/11/2020,225560,17265
Switzerland,24/11/2020,304593,4241
Syria,24/11/2020,7369,74
Taiwan*,24/11/2020,618,0
Tajikistan,24/11/2020,11971,39
Tanzania,24/11/2020,509,0
Thailand,24/11/2020,3926,16
Timor-Leste,24/11/2020,30,0
Togo,24/11/2020,2872,18
Trinidad and Tobago,24/11/2020,6488,13
Tunisia,24/11/2020,90213,1017
Turkey,24/11/2020,460916,7381
Uganda,24/11/2020,18406,241
Ukraine,24/11/2020,665968,12526
United Arab Emirates,24/11/2020,161365,1310
United Kingdom,24/11/2020,1542614,11344
Uruguay,24/11/2020,4870,107
US,24/11/2020,12710526,175544
Uzbekistan,24/11/2020,71985,211
Vanuatu,24/11/2020,1,0
Venezuela,24/11/2020,100498,355
Vietnam,24/11/2020,1316,4
West Bank and Gaza,24/11/2020,75007,1811
Yemen,24/11/2020,2073,1
Zambia,24/11/2020,17466,12
Zimbabwe,24/11/2020,9398,90
Afghanistan,25/11/2020,45384,210
Albania,25/11/2020,34944,644
Algeria,25/11/2020,78025,1025
Andorra,25/11/2020,6428,77
Angola,25/11/2020,14821,79
Antigua and Barbuda,25/11/2020,140,1
Argentina,25/11/2020,1390388,8593
Armenia,25/11/2020,129085,1563
Australia,25/11/2020,27865,12
Austria,25/11/2020,260512,5802
Azerbaijan,25/11/2020,102396,3469
Bahamas,25/11/2020,7469,9
Bahrain,25/11/2020,86185,169
Bangladesh,25/11/2020,454146,2156
Barbados,25/11/2020,263,1
Belarus,25/11/2020,128449,1496
Belgium,25/11/2020,564967,3164
Belize,25/11/2020,5423,88
Benin,25/11/2020,2974,58
Bhutan,25/11/2020,386,0
Bolivia,25/11/2020,144276,129
Bosnia and Herzegovina,25/11/2020,83328,1589
Botswana,25/11/2020,9992,0
Brazil,25/11/2020,6166606,47898
Brunei,25/11/2020,150,0
Bulgaria,25/11/2020,133060,3712
Burkina Faso,25/11/2020,2777,20
Burma,25/11/2020,83566,1330
Burundi,25/11/2020,673,0
Cabo Verde,25/11/2020,10526,126
Cambodia,25/11/2020,307,0
Cameroon,25/11/2020,23915,46
Canada,25/11/2020,352376,5241
Central African Republic,25/11/2020,4911,0
Chad,25/11/2020,1655,6
Chile,25/11/2020,544092,1005
China,25/11/2020,92402,106
Colombia,25/11/2020,1270991,8497
Comoros,25/11/2020,607,0
Congo (Brazzaville),25/11/2020,5632,0
Congo (Kinshasa),25/11/2020,12365,55
Costa Rica,25/11/2020,134520,1330
Cote d'Ivoire,25/11/2020,21168,12
Croatia,25/11/2020,111617,3603
Cuba,25/11/2020,8026,76
Cyprus,25/11/2020,9453,254
Czechia,25/11/2020,505215,2681
Denmark,25/11/2020,74722,1183
Diamond Princess,25/11/2020,712,0
Djibouti,25/11/2020,5670,1
Dominica,25/11/2020,77,0
Dominican Republic,25/11/2020,139396,285
Ecuador,25/11/2020,187230,794
Egypt,25/11/2020,114107,365
El Salvador,25/11/2020,38058,174
Equatorial Guinea,25/11/2020,5137,0
Eritrea,25/11/2020,558,0
Estonia,25/11/2020,10541,382
Eswatini,25/11/2020,6272,25
Ethiopia,25/11/2020,107109,518
Fiji,25/11/2020,38,0
Finland,25/11/2020,22652,363
France,25/11/2020,2224505,16754
Gabon,25/11/2020,9173,23
Gambia,25/11/2020,3727,1
Georgia,25/11/2020,114889,3071
Germany,25/11/2020,995879,32687
Ghana,25/11/2020,51225,41
Greece,25/11/2020,97288,2151
Grenada,25/11/2020,41,0
Guatemala,25/11/2020,119989,640
Guinea,25/11/2020,12929,66
Guinea-Bissau,25/11/2020,2422,0
Guyana,25/11/2020,5236,47
Haiti,25/11/2020,9229,5
Holy See,25/11/2020,27,0
Honduras,25/11/2020,106116,905
Hungary,25/11/2020,185687,3806
Iceland,25/11/2020,5312,14
India,25/11/2020,9266705,44489
Indonesia,25/11/2020,511836,5534
Iran,25/11/2020,894385,13843
Iraq,25/11/2020,542187,2438
Ireland,25/11/2020,71187,257
Israel,25/11/2020,332211,1079
Italy,25/11/2020,1480874,25852
Jamaica,25/11/2020,10488,66
Japan,25/11/2020,137735,1949
Jordan,25/11/2020,198021,5025
Kazakhstan,25/11/2020,169827,1024
Kenya,25/11/2020,79322,810
Kiribati,25/11/2020,0,0
"Korea, South",25/11/2020,32318,583
Kosovo,25/11/2020,36253,704
Kuwait,25/11/2020,141217,422
Kyrgyzstan,25/11/2020,71171,805
Laos,25/11/2020,39,0
Latvia,25/11/2020,14273,580
Lebanon,25/11/2020,120341,1636
Lesotho,25/11/2020,2092,0
Liberia,25/11/2020,1578,27
Libya,25/11/2020,79797,617
Liechtenstein,25/11/2020,1183,25
Lithuania,25/11/2020,51656,2288
Luxembourg,25/11/2020,32100,616
Madagascar,25/11/2020,17341,0
Malawi,25/11/2020,6018,1
Malaysia,25/11/2020,59817,970
Maldives,25/11/2020,12854,44
Mali,25/11/2020,4461,44
Malta,25/11/2020,9253,116
Marshall Islands,25/11/2020,4,0
Mauritania,25/11/2020,8246,53
Mauritius,25/11/2020,497,3
Mexico,25/11/2020,1070487,10335
Micronesia,25/11/2020,0,0
Moldova,25/11/2020,101203,1570
Monaco,25/11/2020,594,7
Mongolia,25/11/2020,712,13
Montenegro,25/11/2020,32808,620
Morocco,25/11/2020,336506,4979
Mozambique,25/11/2020,15302,71
MS Zaandam,25/11/2020,9,0
Namibia,25/11/2020,14006,68
Nepal,25/11/2020,226026,1948
Netherlands,25/11/2020,506557,5054
New Zealand,25/11/2020,2040,1
Nicaragua,25/11/2020,5784,0
Niger,25/11/2020,1419,13
Nigeria,25/11/2020,66805,198
North Macedonia,25/11/2020,57451,1287
Norway,25/11/2020,34268,551
Oman,25/11/2020,122579,0
Pakistan,25/11/2020,386198,3306
Palau,25/11/2020,0,0
Panama,25/11/2020,158532,1602
Papua New Guinea,25/11/2020,645,15
Paraguay,25/11/2020,78878,987
Peru,25/11/2020,952439,1882
Philippines,25/11/2020,422915,1193
Poland,25/11/2020,924422,15356
Portugal,25/11/2020,274011,5290
Qatar,25/11/2020,137851,209
Romania,25/11/2020,440344,9739
Russia,25/11/2020,2144229,23393
Rwanda,25/11/2020,5779,29
Saint Kitts and Nevis,25/11/2020,22,0
Saint Lucia,25/11/2020,235,9
Saint Vincent and the Grenadines,25/11/2020,84,0
Samoa,25/11/2020,1,0
San Marino,25/11/2020,1492,64
Sao Tome and Principe,25/11/2020,982,1
Saudi Arabia,25/11/2020,356067,326
Senegal,25/11/2020,15927,19
Serbia,25/11/2020,140608,7579
Seychelles,25/11/2020,166,0
Sierra Leone,25/11/2020,2408,2
Singapore,25/11/2020,58190,7
Slovakia,25/11/2020,99304,1811
Slovenia,25/11/2020,69306,2226
Solomon Islands,25/11/2020,17,0
Somalia,25/11/2020,4445,0
South Africa,25/11/2020,775502,3250
South Sudan,25/11/2020,3073,26
Spain,25/11/2020,1605066,10222
Sri Lanka,25/11/2020,21469,502
Sudan,25/11/2020,16864,215
Summer Olympics 2020,25/11/2020,0,0
Suriname,25/11/2020,5305,5
Sweden,25/11/2020,230514,4954
Switzerland,25/11/2020,309469,4876
Syria,25/11/2020,7459,90
Taiwan*,25/11/2020,623,5
Tajikistan,25/11/2020,12008,37
Tanzania,25/11/2020,509,0
Thailand,25/11/2020,3942,16
Timor-Leste,25/11/2020,30,0
Togo,25/11/2020,2889,17
Trinidad and Tobago,25/11/2020,6503,15
Tunisia,25/11/2020,91307,1094
Turkey,25/11/2020,467730,6814
Uganda,25/11/2020,18890,484
Ukraine,25/11/2020,680132,14164
United Arab Emirates,25/11/2020,162662,1297
United Kingdom,25/11/2020,1560875,18261
Uruguay,25/11/2020,4988,118
US,25/11/2020,12893929,183403
Uzbekistan,25/11/2020,72227,242
Vanuatu,25/11/2020,1,0
Venezuela,25/11/2020,100817,319
Vietnam,25/11/2020,1321,5
West Bank and Gaza,25/11/2020,76727,1720
Yemen,25/11/2020,2073,0
Zambia,25/11/2020,17535,69
Zimbabwe,25/11/2020,9508,110
Afghanistan,26/11/2020,45600,216
Albania,26/11/2020,35600,656
Algeria,26/11/2020,79110,1085
Andorra,26/11/2020,6534,106
Angola,26/11/2020,14920,99
Antigua and Barbuda,26/11/2020,141,1
Argentina,26/11/2020,1399431,9043
Armenia,26/11/2020,130870,1785
Australia,26/11/2020,27873,8
Austria,26/11/2020,266038,5526
Azerbaijan,26/11/2020,106101,3705
Bahamas,26/11/2020,7482,13
Bahrain,26/11/2020,86347,162
Bangladesh,26/11/2020,456438,2292
Barbados,26/11/2020,266,3
Belarus,26/11/2020,130012,1563
Belgium,26/11/2020,567532,2565
Belize,26/11/2020,5515,92
Benin,26/11/2020,2974,0
Bhutan,26/11/2020,389,3
Bolivia,26/11/2020,144390,114
Bosnia and Herzegovina,26/11/2020,84252,924
Botswana,26/11/2020,10258,266
Brazil,26/11/2020,6204220,37614
Brunei,26/11/2020,150,0
Bulgaria,26/11/2020,136628,3568
Burkina Faso,26/11/2020,2777,0
Burma,26/11/2020,85205,1639
Burundi,26/11/2020,677,4
Cabo Verde,26/11/2020,10570,44
Cambodia,26/11/2020,307,0
Cameroon,26/11/2020,24022,107
Canada,26/11/2020,357926,5550
Central African Republic,26/11/2020,4913,2
Chad,26/11/2020,1661,6
Chile,26/11/2020,545662,1570
China,26/11/2020,92488,86
Colombia,26/11/2020,1280487,9496
Comoros,26/11/2020,610,3
Congo (Brazzaville),26/11/2020,5632,0
Congo (Kinshasa),26/11/2020,12470,105
Costa Rica,26/11/2020,135742,1222
Cote d'Ivoire,26/11/2020,21199,31
Croatia,26/11/2020,115626,4009
Cuba,26/11/2020,8075,49
Cyprus,26/11/2020,9673,220
Czechia,26/11/2020,511520,6305
Denmark,26/11/2020,75913,1191
Diamond Princess,26/11/2020,712,0
Djibouti,26/11/2020,5676,6
Dominica,26/11/2020,77,0
Dominican Republic,26/11/2020,140922,1526
Ecuador,26/11/2020,188138,908
Egypt,26/11/2020,114475,368
El Salvador,26/11/2020,38228,170
Equatorial Guinea,26/11/2020,5146,9
Eritrea,26/11/2020,566,8
Estonia,26/11/2020,10955,414
Eswatini,26/11/2020,6329,57
Ethiopia,26/11/2020,107669,560
Fiji,26/11/2020,38,0
Finland,26/11/2020,23148,496
France,26/11/2020,2237506,13001
Gabon,26/11/2020,9173,0
Gambia,26/11/2020,3728,1
Georgia,26/11/2020,118690,3801
Germany,26/11/2020,1017830,21951
Ghana,26/11/2020,51225,0
Greece,26/11/2020,99306,2018
Grenada,26/11/2020,41,0
Guatemala,26/11/2020,120685,696
Guinea,26/11/2020,12949,20
Guinea-Bissau,26/11/2020,2422,0
Guyana,26/11/2020,5276,40
Haiti,26/11/2020,9248,19
Holy See,26/11/2020,27,0
Honduras,26/11/2020,106681,565
Hungary,26/11/2020,192047,6360
Iceland,26/11/2020,5323,11
India,26/11/2020,9309787,43082
Indonesia,26/11/2020,516753,4917
Iran,26/11/2020,908346,13961
Iraq,26/11/2020,544670,2483
Ireland,26/11/2020,71494,307
Israel,26/11/2020,333296,1085
Italy,26/11/2020,1509875,29001
Jamaica,26/11/2020,10541,53
Japan,26/11/2020,140225,2490
Jordan,26/11/2020,203021,5000
Kazakhstan,26/11/2020,170808,981
Kenya,26/11/2020,80102,780
Kiribati,26/11/2020,0,0
"Korea, South",26/11/2020,32887,569
Kosovo,26/11/2020,37028,775
Kuwait,26/11/2020,141547,330
Kyrgyzstan,26/11/2020,71548,377
Laos,26/11/2020,39,0
Latvia,26/11/2020,15171,898
Lebanon,26/11/2020,122200,1859
Lesotho,26/11/2020,2109,17
Liberia,26/11/2020,1591,13
Libya,26/11/2020,80407,610
Liechtenstein,26/11/2020,1208,25
Lithuania,26/11/2020,53755,2099
Luxembourg,26/11/2020,32873,773
Madagascar,26/11/2020,17341,0
Malawi,26/11/2020,6020,2
Malaysia,26/11/2020,60752,935
Maldives,26/11/2020,12889,35
Mali,26/11/2020,4505,44
Malta,26/11/2020,9405,152
Marshall Islands,26/11/2020,4,0
Mauritania,26/11/2020,8288,42
Mauritius,26/11/2020,498,1
Mexico,26/11/2020,1078594,8107
Micronesia,26/11/2020,0,0
Moldova,26/11/2020,102894,1691
Monaco,26/11/2020,600,6
Mongolia,26/11/2020,738,26
Montenegro,26/11/2020,33316,508
Morocco,26/11/2020,340684,4178
Mozambique,26/11/2020,15467,165
MS Zaandam,26/11/2020,9,0
Namibia,26/11/2020,14155,149
Nepal,26/11/2020,227640,1614
Netherlands,26/11/2020,511162,4605
New Zealand,26/11/2020,2047,7
Nicaragua,26/11/2020,5784,0
Niger,26/11/2020,1443,24
Nigeria,26/11/2020,66974,169
North Macedonia,26/11/2020,58608,1157
Norway,26/11/2020,34748,480
Oman,26/11/2020,122579,0
Pakistan,26/11/2020,389311,3113
Palau,26/11/2020,0,0
Panama,26/11/2020,160287,1755
Papua New Guinea,26/11/2020,645,0
Paraguay,26/11/2020,79517,639
